ensembl_gene_id,DNASU_CloneID,GeneSymbol,description.ASUCloneT,TF_Name,Family_Name,DBDs,Superclass,Class,Family,Subfamily,TRANSFAC,UNIPROT,UNIPROT_HUMAN,UNIPROT_MOUSE,UNIPROT_RAT,description.ASUCloneF
ENSG00000130584,NA,NA,NA,ZBTB46,C2H2 ZF,zf-C2H2,2,2.3,2.3.2,2.3.2.1,PR000689525,NA,Q86UZ6,Q8BID6,D3ZTY1,zinc finger and BTB domain containing 46 [Source:HGNC Symbol;Acc:HGNC:16094]
ENSG00000130684,NA,NA,NA,ZNF337,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000447883,NA,Q9Y3M9,,,zinc finger protein 337 [Source:HGNC Symbol;Acc:HGNC:15809]
ENSG00000130700,NA,NA,NA,GATA5,GATA,GATA,2,2.2,2.2.1,2.2.1.1,PR000453808,NA,Q9BWX5,P97489,Q5U2V0,GATA binding protein 5 [Source:HGNC Symbol;Acc:HGNC:15802]
ENSG00000130816,NA,NA,NA,DNMT1,CxxC,zf-CXXC,2,2.6,2.6.1,,PR000020159,NA,P26358,P13864,Q9Z330,DNA (cytosine-5-)-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:2976]
ENSG00000130856,NA,NA,NA,ZNF236,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.0,PR000677443,NA,Q9UL36,S4R299,F1LXC0,zinc finger protein 236 [Source:HGNC Symbol;Acc:HGNC:13028]
ENSG00000131127,NA,NA,NA,ZNF141,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000678350,NA,Q15928,,,zinc finger protein 141 [Source:HGNC Symbol;Acc:HGNC:12926]
ENSG00000131408,NA,NA,NA,NR1H2,Nuclear receptor,zf-C4,2,2.1,2.1.2,2.1.2.7,PR000006264,NA,P55055,Q60644,Q62755,nuclear receptor subfamily 1 group H member 2 [Source:HGNC Symbol;Acc:HGNC:7965]
ENSG00000131721,NA,NA,NA,RHOXF2,Homeodomain,Homeobox,3,3.1,3.1.3,3.1.3.23,PR000453666,NA,Q9BQY4,,,Rhox homeobox family member 2 [Source:HGNC Symbol;Acc:HGNC:30011]
ENSG00000132005,NA,NA,NA,RFX1,RFX,RFX_DNA_binding,3,3.3,3.3.3,,PR000007631,NA,P22670,P48377,D3ZQ82,regulatory factor X1 [Source:HGNC Symbol;Acc:HGNC:9982]
ENSG00000132130,NA,NA,NA,LHX1,Homeodomain,Homeobox,3,3.1,3.1.5,3.1.5.2,PR000005809,NA,P48742,P63006,P63007,NA
ENSG00000134323,NA,NA,NA,MYCN,bHLH,HLH,1,1.2,1.2.6,1.2.6.5,PR000008442,NA,P04198,P03966,Q63379,v-myc avian myelocytomatosis viral oncogene neuroblastoma derived homolog [Source:HGNC Symbol;Acc:HGNC:7559]
ENSG00000135638,NA,NA,NA,EMX1,Homeodomain,Homeobox,3,3.1,3.1.2,3.1.2.6,PR000007669,NA,Q04741,Q04742,D3ZV90,empty spiracles homeobox 1 [Source:HGNC Symbol;Acc:HGNC:3340]
ENSG00000135747,NA,NA,NA,ZNF670,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.33,PR000456837,NA,Q9BS34,,,ZNF670-ZNF695 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:49200]
ENSG00000136327,NA,NA,NA,NKX2-8,Homeodomain,Homeobox,3,3.1,3.1.2,3.1.2.15,PR000008226,NA,O15522,O70584,D4A7B5,NK2 homeobox 8 [Source:HGNC Symbol;Acc:HGNC:16364]
ENSG00000136574,NA,NA,NA,GATA4,GATA,GATA,2,2.2,2.2.1,2.2.1.1,PR000007738,NA,P43694,Q08369,P46152,GATA binding protein 4 [Source:HGNC Symbol;Acc:HGNC:4173]
ENSG00000137185,NA,NA,NA,ZNF193,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.10,PR000446202,NA,O15535,,,zinc finger and SCAN domain containing 9 [Source:HGNC Symbol;Acc:HGNC:12984]
ENSG00000137834,NA,NA,NA,SMAD6,SMAD,MH1,7,7.1,7.1.1,7.1.1.3,PR000005939,NA,O43541,O35182,D3ZAQ2,SMAD family member 6 [Source:HGNC Symbol;Acc:HGNC:6772]
ENSG00000138136,NA,NA,NA,LBX1,Homeodomain,Homeobox,3,3.1,3.1.2,3.1.2.10,PR000005850,NA,P52954,P52955,Q1XID0,ladybird homeobox 1 [Source:HGNC Symbol;Acc:HGNC:16960]
ENSG00000138336,NA,NA,NA,TET1,CxxC,zf-CXXC,2,2.6,2.6.1,,PR000696042,NA,Q8NFU7,Q3URK3,F1LUQ3,tet methylcytosine dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:29484]
ENSG00000139515,NA,NA,NA,PDX1,Homeodomain,Homeobox,3,3.1,3.1.1,3.1.1.15,PR000005863,NA,P52945,P52946,P52947,pancreatic and duodenal homeobox 1 [Source:HGNC Symbol;Acc:HGNC:6107]
ENSG00000139651,NA,NA,NA,ZNF740,C2H2 ZF,zf-C2H2,2,2.3,2.3.2,2.3.2.4,PR000702327,NA,Q8NDX6,Q6NZQ6,D4A538,zinc finger protein 740 [Source:HGNC Symbol;Acc:HGNC:27465]
ENSG00000140044,NA,NA,NA,JDP2,bZIP,bZIP_1,1,1.1,1.1.2,1.1.2.2,PR000027661,NA,Q8WYK2,P97875,Q78E65,Jun dimerization protein 2 [Source:HGNC Symbol;Acc:HGNC:17546]
ENSG00000140987,NA,NA,NA,ZNF434,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.19,PR000451202,NA,Q9NX65,,,zinc finger and SCAN domain containing 32 [Source:HGNC Symbol;Acc:HGNC:20812]
ENSG00000141027,NA,NA,NA,NCOR1,Myb/SANT,Myb_DNA-binding,3,3.5,3.5.1,3.5.1.2,PR000014672,NA,O75376,Q60974,F1LS82,nuclear receptor corepressor 1 [Source:HGNC Symbol;Acc:HGNC:7672]
ENSG00000141644,NA,NA,NA,MBD1,"CxxC,MBD","zf-CXXC,MBD",2,2.6,2.6.1,,PR000023855,NA,Q9UIS9,Q9Z2E2,Q66HB8,methyl-CpG binding domain protein 1 [Source:HGNC Symbol;Acc:HGNC:6916]
ENSG00000141905,NA,NA,NA,NFIC,SMAD,MH1,7,7.1,7.1.2,,PR000007712,NA,P08651,P70255,O70188,nuclear factor I/C (CCAAT-binding transcription factor) [Source:HGNC Symbol;Acc:HGNC:7786]
ENSG00000142065,NA,NA,NA,ZFP14,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.63,PR000677533,NA,Q9HCL3,P10755,A1A5R5,ZFP14 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:29312]
ENSG00000142409,NA,NA,NA,ZNF787,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.0,PR000273861,NA,Q6DD87,Q8BIF9,D3ZDN6,zinc finger protein 787 [Source:HGNC Symbol;Acc:HGNC:26998]
ENSG00000142539,NA,NA,NA,SPIB,Ets,Ets,3,3.5,3.5.2,3.5.2.5,PR000007605,NA,Q01892,O35906,Q5EBA3,
ENSG00000142556,NA,NA,NA,ZNF614,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.30,PR000676354,NA,Q8N883,,,zinc finger protein 614 [Source:HGNC Symbol;Acc:HGNC:24722]
ENSG00000142599,NA,NA,NA,RERE,"GATA,Myb/SANT","GATA,Myb_DNA-binding",3,3.5,3.5.1,3.5.1.3,PR000020193,NA,Q9P2R6,Q80TZ9,Q62901,arginine-glutamic acid dipeptide (RE) repeats [Source:HGNC Symbol;Acc:HGNC:9965]
ENSG00000142599,NA,NA,NA,RERE,"GATA,Myb/SANT","GATA,Myb_DNA-binding",2,2.2,2.2.1,2.2.1.2,PR000020193,NA,Q9P2R6,Q80TZ9,Q62901,arginine-glutamic acid dipeptide (RE) repeats [Source:HGNC Symbol;Acc:HGNC:9965]
ENSG00000142611,NA,NA,NA,PRDM16,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.14,PR000677085,NA,Q9HAZ2,A2A935,M0R6B0,PR domain containing 16 [Source:HGNC Symbol;Acc:HGNC:14000]
ENSG00000142700,NA,NA,NA,DMRTA2,DM,DM,2,2.5,2.5.1,,PR000461083,NA,Q96SC8,A2A9A2,D4A0L2,DMRT-like family A2 [Source:HGNC Symbol;Acc:HGNC:13908]
ENSG00000143032,NA,NA,NA,BARHL2,Homeodomain,Homeobox,3,3.1,3.1.2,3.1.2.1,PR000005693,NA,Q9NY43,Q8VIB5,O88181,BarH-like homeobox 2 [Source:HGNC Symbol;Acc:HGNC:954]
ENSG00000143067,NA,NA,NA,ZNF697,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.0,PR000676986,NA,Q5TEC3,Q569E7,D4AA20,zinc finger protein 697 [Source:HGNC Symbol;Acc:HGNC:32034]
ENSG00000143614,NA,NA,NA,GATAD2B,GATA,GATA,2,2.2,2.2.1,2.2.1.2,PR000018362,NA,Q8WXI9,Q8VHR5,Q4V8E1,GATA zinc finger domain containing 2B [Source:HGNC Symbol;Acc:HGNC:30778]
ENSG00000143995,NA,NA,NA,MEIS1,Homeodomain,Homeobox,3,3.1,3.1.4,3.1.4.2,PR000010665,NA,O00470,Q60954,B1WC31,Meis homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7000]
ENSG00000144026,NA,NA,NA,ZNF514,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000677052,NA,Q96K75,,,zinc finger protein 514 [Source:HGNC Symbol;Acc:HGNC:25894]
ENSG00000147133,NA,NA,NA,TAF1,Unknown,UNKNOWN,4,4.1,4.1.3,,PR000750242,NA,P21675,Q80UV9,D3ZJI8,TATA-box binding protein associated factor 1 [Source:HGNC Symbol;Acc:HGNC:11535]
ENSG00000147180,NA,NA,NA,ZNF711,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.13,PR000677407,NA,Q9Y462,A2ANX9,D3ZHB2,zinc finger protein 711 [Source:HGNC Symbol;Acc:HGNC:13128]
ENSG00000148200,NA,NA,NA,NR6A1,Nuclear receptor,zf-C4,2,2.1,2.1.6,,PR000446810,NA,Q15406,Q64249,M0R6P7,nuclear receptor subfamily 6 group A member 1 [Source:HGNC Symbol;Acc:HGNC:7985]
ENSG00000148516,NA,NA,NA,ZEB1,"C2H2 ZF,Homeodomain","zf-C2H2,Homeobox",3,3.1,3.1.8,3.1.8.3,PR000446951,NA,P37275,Q64318,Q62947,zinc finger E-box binding homeobox 1 [Source:HGNC Symbol;Acc:HGNC:11642]
ENSG00000148704,NA,NA,NA,VAX1,Homeodomain,Homeobox,3,3.1,3.1.2,3.1.2.22,PR000677462,NA,Q5SQQ9,Q2NKI2,Q9JM00,ventral anterior homeobox 1 [Source:HGNC Symbol;Acc:HGNC:12660]
ENSG00000148737,NA,NA,NA,TCF7L2,Sox,HMG_box,4,4.1,4.1.3,,PR000007754,NA,Q9NQB0,Q924A0,D4A8X6,"transcription factor 7-like 2 (T-cell specific, HMG-box) [Source:HGNC Symbol;Acc:HGNC:11641]"
ENSG00000148826,NA,NA,NA,NKX6-2,Homeodomain,Homeobox,3,3.1,3.1.2,3.1.2.19,PR000006219,NA,Q9C056,D3Z4R4,D3ZZX2,NK6 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:19321]
ENSG00000150907,NA,NA,NA,FOXO1,Forkhead,Fork_head,3,3.3,3.3.1,3.3.1.15,PR000015420,NA,Q12778,Q9R1E0,G3V7R4,forkhead box O1 [Source:HGNC Symbol;Acc:HGNC:3819]
ENSG00000151379,NA,NA,NA,MSGN1,bHLH,HLH,1,1.2,1.2.3,1.2.3.3,PR000676899,NA,A6NI15,Q9JK54,D3ZVR2,mesogenin 1 [Source:HGNC Symbol;Acc:HGNC:14907]
ENSG00000151612,NA,NA,NA,ZNF827,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.0,PR000678288,NA,Q17R98,Q505G8,,zinc finger protein 827 [Source:HGNC Symbol;Acc:HGNC:27193]
ENSG00000151623,NA,NA,NA,NR3C2,Nuclear receptor,zf-C4,2,2.1,2.1.1,2.1.1.1,PR000012779,NA,P08235,Q8VII8,P22199,nuclear receptor subfamily 3 group C member 2 [Source:HGNC Symbol;Acc:HGNC:7979]
ENSG00000152784,NA,NA,NA,PRDM8,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.0,PR000677127,NA,Q9NQV8,Q8BZ97,M0RA95,PR domain containing 8 [Source:HGNC Symbol;Acc:HGNC:13993]
ENSG00000152926,NA,NA,NA,ZNF117,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000677497,NA,Q03924,,,zinc finger protein 117 [Source:HGNC Symbol;Acc:HGNC:12897]
ENSG00000153147,NA,NA,NA,SMARCA5,Myb/SANT,Myb_DNA-binding,3,3.5,3.5.1,3.5.1.5,PR000334571,NA,O60264,Q91ZW3,F1LNL2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5 [Source:HGNC Symbol;Acc:HGNC:11101]"
ENSG00000153266,NA,NA,NA,FEZF2,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.20,PR000677117,NA,Q8TBJ5,Q9ESP5,B4F7C0,FEZ family zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:13506]
ENSG00000157657,NA,NA,NA,ZNF618,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.0,PR000677598,NA,Q5T7W0,Q80YY7,F1LV71,zinc finger protein 618 [Source:HGNC Symbol;Acc:HGNC:29416]
ENSG00000158055,NA,NA,NA,GRHL3,Grainyhead,CP2,6,6.7,6.7.1,6.7.1.1,PR000677075,NA,Q8TE85,Q5FWH3,D4A1E5,grainyhead-like transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:25839]
ENSG00000158711,NA,NA,NA,ELK4,Ets,Ets,3,3.5,3.5.2,3.5.2.2,PR000012314,NA,P28324,P41158,B4F7D4,"ELK4, ETS-domain protein (SRF accessory protein 1) [Source:HGNC Symbol;Acc:HGNC:3326]"
ENSG00000159387,NA,NA,NA,IRX6,Homeodomain,Homeobox,3,3.1,3.1.4,3.1.4.1,PR000273141,NA,P78412,Q9ER75,D4A7R4,iroquois homeobox 6 [Source:HGNC Symbol;Acc:HGNC:14675]
ENSG00000159885,NA,NA,NA,ZNF222,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.47,PR000676237,NA,Q9UK12,,,zinc finger protein 222 [Source:HGNC Symbol;Acc:HGNC:13015]
ENSG00000159915,NA,NA,NA,ZNF233,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.56,PR000677776,NA,A6NK53,,,zinc finger protein 233 [Source:HGNC Symbol;Acc:HGNC:30946]
ENSG00000159917,NA,NA,NA,ZNF235,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.47,PR000676266,NA,Q14590,,,zinc finger protein 235 [Source:HGNC Symbol;Acc:HGNC:12866]
ENSG00000160229,NA,NA,NA,ENSG00000160229,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000677848,NA,Q6ZN08,,,zinc finger protein 66 [Source:HGNC Symbol;Acc:HGNC:13135]
ENSG00000160321,NA,NA,NA,ZNF208,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000711908,NA,O43345,,,zinc finger protein 208 [Source:HGNC Symbol;Acc:HGNC:12999]
ENSG00000160352,NA,NA,NA,ZNF714,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.59,PR000678384,NA,Q96N38,,,zinc finger protein 714 [Source:HGNC Symbol;Acc:HGNC:27124]
ENSG00000160973,NA,NA,NA,FOXH1,Forkhead,Fork_head,3,3.3,3.3.1,3.3.1.8,PR000016235,NA,O75593,O88621,G3V7Y6,forkhead box H1 [Source:HGNC Symbol;Acc:HGNC:3814]
ENSG00000161298,NA,NA,NA,ZNF382,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.25,PR000677057,NA,Q96SR6,B2RXC5,A0JPL0,zinc finger protein 382 [Source:HGNC Symbol;Acc:HGNC:17409]
ENSG00000162367,NA,NA,NA,TAL1,bHLH,HLH,1,1.2,1.2.3,1.2.3.1,PR000005435,NA,P17542,P22091,D3Z921,T-cell acute lymphocytic leukemia 1 [Source:HGNC Symbol;Acc:HGNC:11556]
ENSG00000163064,NA,NA,NA,EN1,Homeodomain,Homeobox,3,3.1,3.1.2,3.1.2.7,PR000005794,NA,Q05925,P09065,M0R6Q1,engrailed homeobox 1 [Source:HGNC Symbol;Acc:HGNC:3342]
ENSG00000163067,NA,NA,NA,ZNF2,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.44,PR000677225,NA,Q9BSG1,Q8BIQ3,,NA
ENSG00000163623,NA,NA,NA,NKX6-1,Homeodomain,Homeobox,3,3.1,3.1.2,3.1.2.19,PR000014585,NA,P78426,Q99MA9,O35762,NK6 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7839]
ENSG00000163939,NA,NA,NA,PBRM1,Sox,HMG_box,4,4.1,4.1.4,,PR000025764,NA,Q86U86,Q8BSQ9,D3Z833,polybromo 1 [Source:HGNC Symbol;Acc:HGNC:30064]
ENSG00000164048,NA,NA,NA,ZNF589,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000004340,NA,Q86UQ0,,,zinc finger protein 589 [Source:HGNC Symbol;Acc:HGNC:16747]
ENSG00000164256,NA,NA,NA,PRDM9,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.0,PR000750266,NA,Q9NQV7,Q96EQ9,P0C6Y7,PR domain containing 9 [Source:HGNC Symbol;Acc:HGNC:13994]
ENSG00000164379,NA,NA,NA,FOXQ1,Forkhead,Fork_head,3,3.3,3.3.1,3.3.1.17,PR000019647,NA,Q9C009,O70220,Q63244,forkhead box Q1 [Source:HGNC Symbol;Acc:HGNC:20951]
ENSG00000164458,NA,NA,NA,T,T-box,T-box,6,6.5,6.5.1,,PR000011114,NA,O15178,P20293,D4A4W8,T brachyury transcription factor [Source:HGNC Symbol;Acc:HGNC:11515]
ENSG00000164532,NA,NA,NA,TBX20,T-box,T-box,6,6.5,6.5.3,,PR000014539,NA,Q9UMR3,Q9ES03,D3ZUF4,T-box 20 [Source:HGNC Symbol;Acc:HGNC:11598]
ENSG00000164651,NA,NA,NA,SP8,C2H2 ZF,zf-C2H2,2,2.3,2.3.1,2.3.1.1,PR000716486,NA,Q8IXZ3,Q8BMJ8,D3ZQL2,Sp8 transcription factor [Source:HGNC Symbol;Acc:HGNC:19196]
ENSG00000164853,NA,NA,NA,UNCX,Homeodomain,Homeobox,3,3.1,3.1.3,3.1.3.27,PR000677756,NA,A6NJT0,O08934,P97830,UNC homeobox [Source:HGNC Symbol;Acc:HGNC:33194]
ENSG00000164900,NA,NA,NA,GBX1,Homeodomain,Homeobox,3,3.1,3.1.1,3.1.1.11,PR000005782,NA,Q14549,P82976,F1M7G6,gastrulation brain homeobox 1 [Source:HGNC Symbol;Acc:HGNC:4185]
ENSG00000164916,NA,NA,NA,FOXK1,Forkhead,Fork_head,3,3.3,3.3.1,3.3.1.11,PR000019686,NA,P85037,P42128,D3ZU55,forkhead box K1 [Source:HGNC Symbol;Acc:HGNC:23480]
ENSG00000165156,NA,NA,NA,ZHX1,Homeodomain,Homeobox,3,3.1,3.1.8,3.1.8.5,PR000005859,NA,Q9UKY1,P70121,Q8R515,zinc fingers and homeoboxes 1 [Source:HGNC Symbol;Acc:HGNC:12871]
ENSG00000165606,NA,NA,NA,DRGX,Homeodomain,Homeobox,3,3.1,3.1.3,3.1.3.6,PR000714645,NA,A6NNA5,Q8BYH0,Q62798,dorsal root ganglia homeobox [Source:HGNC Symbol;Acc:HGNC:21536]
ENSG00000165684,NA,NA,NA,SNAPC4,Myb/SANT,Myb_DNA-binding,3,3.5,3.5.1,3.5.1.1,PR000461161,NA,Q5SXM2,Q8BP86,D4A3C9,small nuclear RNA activating complex polypeptide 4 [Source:HGNC Symbol;Acc:HGNC:11137]
ENSG00000165702,NA,NA,NA,GFI1B,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.21,PR000020123,NA,Q5VTD9,O70237,B0BN50,growth factor independent 1B transcription repressor [Source:HGNC Symbol;Acc:HGNC:4238]
ENSG00000165891,NA,NA,NA,E2F7,E2F,E2F_TDP,3,3.3,3.3.2,3.3.2.1,PR000260225,NA,Q96AV8,Q6S7F2,D4A4D7,E2F transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:23820]
ENSG00000166704,NA,NA,NA,ZNF606,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.0,PR000677020,NA,Q8WXB4,Q7TSV0,G3V8H6,zinc finger protein 606 [Source:HGNC Symbol;Acc:HGNC:25879]
ENSG00000166716,NA,NA,NA,ZNF592,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.9,PR000003717,NA,Q92610,Q8BHZ4,D3ZJG8,zinc finger protein 592 [Source:HGNC Symbol;Acc:HGNC:28986]
ENSG00000167081,NA,NA,NA,PBX3,Homeodomain,Homeobox,3,3.1,3.1.4,3.1.4.4,PR000273648,NA,P40426,O35317,D4AB31,pre-B-cell leukemia homeobox 3 [Source:HGNC Symbol;Acc:HGNC:8634]
ENSG00000167157,NA,NA,NA,PRRX2,Homeodomain,Homeobox,3,3.1,3.1.3,3.1.3.21,PR000699276,NA,Q99811,Q06348,D3ZLB3,paired related homeobox 2 [Source:HGNC Symbol;Acc:HGNC:21338]
ENSG00000167232,NA,NA,NA,ZNF91,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000677429,NA,Q05481,,,zinc finger protein 91 [Source:HGNC Symbol;Acc:HGNC:13166]
ENSG00000167383,NA,NA,NA,ZNF229,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.47,PR000677247,NA,Q9UJW7,,,NA
ENSG00000167395,NA,NA,NA,ZNF646,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.0,PR000446296,NA,O15015,Q6NV66,F1LZ31,zinc finger protein 646 [Source:HGNC Symbol;Acc:HGNC:29004]
ENSG00000167548,NA,NA,NA,MLL2,Sox,HMG_box,2,2.6,2.6.1,,PR000459698,NA,Q9UMN6,O08550,F1LXK8,lysine (K)-specific methyltransferase 2D [Source:HGNC Symbol;Acc:HGNC:7133]
ENSG00000167625,NA,NA,NA,ZNF526,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.22,PR000676389,NA,Q8TF50,Q8BI66,M0RAB3,zinc finger protein 526 [Source:HGNC Symbol;Acc:HGNC:29415]
ENSG00000167637,NA,NA,NA,ZNF283,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.67,PR000677738,NA,Q8N7M2,,,zinc finger protein 283 [Source:HGNC Symbol;Acc:HGNC:13077]
ENSG00000168152,NA,NA,NA,THAP9,THAP finger,THAP,2,2.9,2.9.1,,PR000691050,NA,Q9H5L6,,,THAP domain containing 9 [Source:HGNC Symbol;Acc:HGNC:23192]
ENSG00000168267,NA,NA,NA,PTF1A,bHLH,HLH,1,1.2,1.2.3,1.2.3.2,PR000669238,NA,Q7RTS3,Q9QX98,Q64305,"pancreas specific transcription factor, 1a [Source:HGNC Symbol;Acc:HGNC:23734]"
ENSG00000168269,NA,NA,NA,FOXI1,Forkhead,Fork_head,3,3.3,3.3.1,3.3.1.9,PR000008262,NA,Q12951,Q922I5,D4A7G2,forkhead box I1 [Source:HGNC Symbol;Acc:HGNC:3815]
ENSG00000168348,NA,NA,NA,INSM2,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.16,PR000676377,NA,Q96T92,Q9JMC2,D3ZKF8,insulinoma-associated 2 [Source:HGNC Symbol;Acc:HGNC:17539]
ENSG00000168813,NA,NA,NA,ZNF507,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.0,PR000677191,NA,Q8TCN5,Q6ZPY5,D3ZYC1,zinc finger protein 507 [Source:HGNC Symbol;Acc:HGNC:23783]
ENSG00000168874,NA,NA,NA,ATOH8,bHLH,HLH,1,1.2,1.2.3,1.2.3.4,PR000677061,NA,Q96SQ7,Q99NA2,D4AA26,atonal bHLH transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:24126]
ENSG00000169083,NA,NA,NA,AR,Nuclear receptor,zf-C4,2,2.1,2.1.1,2.1.1.1,PR000008675,NA,P10275,P19091,P15207,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
ENSG00000169136,NA,NA,NA,ATF5,bZIP,bZIP_1,1,1.1,1.1.6,,PR000006421,NA,Q9Y2D1,O70191,Q6P788,activating transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:790]
ENSG00000169548,NA,NA,NA,ZNF280A,Unknown,UNKNOWN,2,2.3,2.3.3,2.3.3.4,PR000676554,NA,P59817,,,zinc finger protein 280A [Source:HGNC Symbol;Acc:HGNC:18597]
ENSG00000169554,NA,NA,NA,ZEB2,"C2H2 ZF,Homeodomain","zf-C2H2,Homeobox",3,3.1,3.1.8,3.1.8.3,PR000016653,NA,O60315,Q9R0G7,E9PTC3,zinc finger E-box binding homeobox 2 [Source:HGNC Symbol;Acc:HGNC:14881]
ENSG00000169840,NA,NA,NA,GSX1,Homeodomain,Homeobox,3,3.1,3.1.1,3.1.1.12,PR000461372,NA,Q9H4S2,P31315,G3V634,GS homeobox 1 [Source:HGNC Symbol;Acc:HGNC:20374]
ENSG00000169926,NA,NA,NA,KLF13,C2H2 ZF,zf-C2H2,2,2.3,2.3.1,2.3.1.2,PR000010553,NA,Q9Y2Y9,Q9JJZ6,D3ZVI8,Kruppel-like factor 13 [Source:HGNC Symbol;Acc:HGNC:13672]
ENSG00000169946,NA,NA,NA,ZFPM2,C2H2 ZF,zf-C2H2,2,2.3,2.3.2,2.3.2.4,PR000304891,NA,Q8WW38,Q8CCH7,D4A0R1,"zinc finger protein, FOG family member 2 [Source:HGNC Symbol;Acc:HGNC:16700]"
ENSG00000169946,NA,NA,NA,ZFPM2,C2H2 ZF,zf-C2H2,2,2.7,2.7.2,,PR000304891,NA,Q8WW38,Q8CCH7,D4A0R1,"zinc finger protein, FOG family member 2 [Source:HGNC Symbol;Acc:HGNC:16700]"
ENSG00000170178,NA,NA,NA,HOXD12,Homeodomain,Homeobox,3,3.1,3.1.1,3.1.1.8,PR000010391,NA,P35452,P23812,D3ZSN2,homeobox D12 [Source:HGNC Symbol;Acc:HGNC:5135]
ENSG00000170265,NA,NA,NA,ZNF282,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.38,PR000677249,NA,Q9UDV7,,,zinc finger protein 282 [Source:HGNC Symbol;Acc:HGNC:13076]
ENSG00000170325,NA,NA,NA,PRDM10,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.0,PR000677130,NA,Q9NQV6,Q3UTQ7,D3ZQ79,PR domain containing 10 [Source:HGNC Symbol;Acc:HGNC:13995]
ENSG00000170448,NA,NA,NA,NFXL1,NFX,zf-NF-X1,0,0.4,0.4.1,,PR000696669,NA,Q6ZNB6,E9Q8I7,F1LNF3,"nuclear transcription factor, X-box binding-like 1 [Source:HGNC Symbol;Acc:HGNC:18726]"
ENSG00000170549,NA,NA,NA,IRX1,Homeodomain,Homeobox,3,3.1,3.1.4,3.1.4.1,PR000093068,NA,P78414,P81068,D4A9L1,iroquois homeobox 1 [Source:HGNC Symbol;Acc:HGNC:14358]
